timestamp,target_flag,sensor_torque,sensor_rpm,act_target_torque,act_target_velocity,load_target_torque,load_target_velocity,act_torque,act_vel,act_pos,load_torque,load_vel,load_pos
19:58:21.021,0,0.0,0,0,0,0,0,-3,-563,44166364,19,524,-91436648
19:58:21.026,0,0.0,0,0,0,0,0,-26,44,44166372,-5,39,-91436648
19:58:21.031,0,0.0,0,0,0,0,0,-49,544,44166372,-4,-68,-91436648
19:58:21.036,0,0.0,0,0,0,0,0,-15,-1292,44166360,22,1257,-91436632
19:58:21.041,0,0.0,0,0,0,0,0,2,-1188,44166360,11,74,-91436648
19:58:21.046,0,0.0,0,0,0,0,0,42,1143,44166376,-29,-92,-91436648
19:58:21.051,0,0.0,0,0,0,0,0,-26,-1290,44166360,-13,711,-91436648
19:58:21.056,0,0.0,0,0,0,0,0,-50,-1776,44166356,-14,180,-91436648
19:58:21.061,0,0.0,0,0,0,0,0,8,595,44166372,7,-582,-91436648
19:58:21.066,0,0.0,0,0,0,0,0,-79,58,44166372,-14,117,-91436648
19:58:21.071,0,0.0,0,0,0,0,0,-90,-1872,44166356,11,-629,-91436648
19:58:21.076,0,0.0,0,0,0,0,0,-4,44,44166372,-5,-9,-91436648
19:58:21.082,0,0.0,0,0,0,0,0,-67,-1823,44166356,-16,-682,-91436648
19:58:21.087,0,0.0,0,0,0,0,0,-32,-349,44166364,-6,606,-91436648
19:58:21.092,0,0.0,0,0,0,0,0,-3,2201,44166380,-25,597,-91436648
19:58:21.097,0,0.0,0,0,0,0,0,-27,810,44166372,-47,-100,-91436648
19:58:21.102,0,0.0,0,0,0,0,0,-14,391,44166372,-15,619,-91436648
19:58:21.107,0,0.0,0,0,0,0,0,-32,854,44166372,25,-585,-91436648
19:58:21.112,0,0.0,0,0,0,0,0,-26,147,44166372,-21,209,-91436648
19:58:21.117,0,0.0,0,0,0,0,0,-3,-2396,44166352,-41,-486,-91436648
19:58:21.122,0,0.0,0,0,0,0,0,-16,855,44166372,-8,-1057,-91436648
19:58:21.127,0,0.0,0,0,0,0,0,71,-258,44166364,17,265,-91436648
19:58:21.132,0,0.0,0,0,0,0,0,-15,-1553,44166356,1,-27,-91436648
19:58:21.137,0,0.0,0,0,0,0,0,25,951,44166372,6,-418,-91436648
19:58:21.142,0,0.0,0,0,0,0,0,-9,433,44166372,-25,225,-91436648
19:58:21.147,0,0.0,0,0,0,0,0,40,1030,44166372,-4,-407,-91436648
19:58:21.152,0,0.0,0,0,0,0,0,48,992,44166372,-5,19,-91436648
19:58:21.157,0,0.0,0,0,0,0,0,146,1036,44166372,8,-652,-91436648
19:58:21.162,0,0.0,0,0,0,0,0,-25,295,44166372,-16,158,-91436648
19:58:21.168,0,0.0,0,0,0,0,0,2,-1118,44166356,-7,596,-91436648
19:58:21.173,0,0.0,0,0,0,0,0,7,-1078,44166356,10,727,-91436648
19:58:21.178,0,0.0,0,0,0,0,0,14,-611,44166360,4,162,-91436648
19:58:21.183,0,0.0,0,0,0,0,0,-61,-1029,44166356,8,166,-91436648
19:58:21.188,0,0.0,0,0,0,0,0,-37,1473,44166372,16,1320,-91436632
19:58:21.193,0,0.0,0,0,0,0,0,-160,599,44166372,0,842,-91436648
19:58:21.198,0,0.0,0,0,0,0,0,-8,-1263,44166356,-10,169,-91436648
19:58:21.203,0,0.0,0,0,0,0,0,-26,614,44166372,-7,-608,-91436648
19:58:21.208,0,0.0,0,0,0,0,0,2,-1259,44166356,7,-631,-91436648
19:58:21.213,0,0.0,0,0,0,0,0,-9,-40,44166364,20,133,-91436648
19:58:21.218,0,0.0,0,0,0,0,0,8,1343,44166372,18,51,-91436648
19:58:21.223,0,0.0,0,0,0,0,0,-78,-556,44166360,6,-1708,-91436656
19:58:21.228,0,0.0,0,0,0,0,0,19,271,44166364,-1,-355,-91436648
