timestamp,target_flag,sensor_torque,sensor_rpm,act_target_torque,act_target_velocity,load_target_torque,load_target_velocity,act_torque,act_vel,act_pos,load_torque,load_vel,load_pos
20:37:15.941,0,-1.1,0,0,0,0,0,5,-227,26790812,-20,96,-74061136
20:37:15.946,0,-1.1,0,0,0,0,0,3,-803,26790808,31,295,-74061136
20:37:15.951,0,-1.1,0,0,0,0,0,9,-694,26790808,4,894,-74061120
20:37:15.956,0,-1.1,0,0,0,0,0,-15,-271,26790812,-48,790,-74061120
20:37:15.961,0,-1.1,0,0,0,0,0,0,1156,26790820,-72,104,-74061136
20:37:15.966,0,-1.1,0,0,0,0,0,-4,497,26790816,-9,1366,-74061120
20:37:15.971,0,-1.1,0,0,0,0,0,-13,1085,26790820,27,-321,-74061136
20:37:15.976,0,-1.1,0,0,0,0,0,11,-662,26790808,27,-1500,-74061136
20:37:15.981,0,-1.1,0,0,0,0,0,-3,1161,26790820,58,388,-74061136
20:37:15.986,0,-1.1,0,0,0,0,0,-16,441,26790816,45,-1510,-74061136
20:37:15.991,0,-1.1,0,0,0,0,0,-42,-33,26790812,10,455,-74061136
20:37:15.996,0,-1.1,0,0,0,0,0,7,-699,26790808,13,-1378,-74061136
20:37:16.001,0,-1.1,0,0,0,0,0,12,1198,26790820,-34,-166,-74061136
20:37:16.006,0,-1.1,0,0,0,0,0,-1,-717,26790808,1,-193,-74061136
20:37:16.011,0,-1.1,0,0,0,0,0,1,-695,26790808,18,369,-74061136
20:37:16.017,0,-1.1,0,0,0,0,0,17,-663,26790808,-60,-124,-74061136
20:37:16.022,0,-1.1,0,0,0,0,0,1,1616,26790822,-34,1180,-74061120
20:37:16.027,0,-1.1,0,0,0,0,0,-6,-277,26790812,24,-1116,-74061136
20:37:16.032,0,-1.1,0,0,0,0,0,15,-757,26790808,-18,804,-74061136
20:37:16.037,0,-1.1,0,0,0,0,0,11,985,26790820,-51,-1203,-74061136
20:37:16.042,0,-1.1,0,0,0,0,0,1,-261,26790812,13,253,-74061136
20:37:16.047,0,-1.1,0,0,0,0,0,-9,-923,26790808,36,-89,-74061136
20:37:16.052,0,-1.1,0,0,0,0,0,10,-876,26790808,52,-424,-74061136
20:37:16.057,0,-1.1,0,0,0,0,0,-19,1016,26790820,42,-373,-74061136
20:37:16.062,0,-1.1,0,0,0,0,0,0,586,26790816,-43,97,-74061136
20:37:16.067,0,-1.0,0,0,0,0,0,-6,-700,26790808,-15,-370,-74061136
20:37:16.072,0,-1.0,0,0,0,0,0,-6,-235,26790812,-8,-895,-74061152
20:37:16.077,0,-1.0,0,0,0,0,0,13,-700,26790808,-61,-869,-74061152
20:37:16.082,0,-1.0,0,0,0,0,0,-1,1628,26790822,45,-820,-74061152
20:37:16.087,0,-1.0,0,0,0,0,0,1,-667,26790808,41,-69,-74061136
20:37:16.092,0,-1.0,0,0,0,0,0,1,50,26790812,2,473,-74061136
20:37:16.097,0,-1.0,0,0,0,0,0,26,-656,26790808,-69,-40,-74061136
20:37:16.102,0,-1.0,0,0,0,0,0,2,-732,26790808,-10,44,-74061136
20:37:16.108,0,-1.0,0,0,0,0,0,10,-779,26790808,17,226,-74061136
20:37:16.113,0,-1.0,0,0,0,0,0,2,905,26790820,-44,-256,-74061152
20:37:16.118,0,-1.0,0,0,0,0,0,21,-397,26790812,8,-50,-74061152
20:37:16.123,0,-1.0,0,0,0,0,0,0,-785,26790808,46,-88,-74061152
20:37:16.128,0,-1.0,0,0,0,0,0,-48,-377,26790812,-7,-94,-74061152
20:37:16.133,0,-1.0,0,0,0,0,0,11,-238,26790812,-40,100,-74061152
20:37:16.138,0,-1.0,0,0,0,0,0,-4,-895,26790808,58,-23,-74061152
20:37:16.143,0,-1.0,0,0,0,0,0,12,421,26790822,-12,101,-74061152
20:37:16.148,0,-0.9,0,0,0,0,0,2,-765,26790808,11,12,-74061152
20:37:16.153,0,-0.9,0,0,0,0,0,-18,-171,26790812,-12,198,-74061152
20:37:16.158,0,-0.9,0,0,0,0,0,-2,-846,26790808,25,-258,-74061152
20:37:16.163,0,-0.9,0,0,0,0,0,-2,-964,26790816,28,-282,-74061152
20:37:16.168,0,-0.9,0,0,0,0,0,5,-771,26790808,61,879,-74061136
20:37:16.173,0,-0.9,0,0,0,0,0,11,-1540,26790802,-5,-264,-74061152
20:37:16.178,0,-0.9,0,0,0,0,0,-8,-765,26790808,19,-133,-74061152
20:37:16.183,0,-0.9,0,0,0,0,0,-13,955,26790820,-65,-1305,-74061160
20:37:16.188,0,-0.9,0,0,0,0,0,0,360,26790816,-1,-2042,-74061160
20:37:16.193,0,-0.9,0,0,0,0,0,8,-823,26790808,52,491,-74061152
20:37:16.199,0,-0.9,0,0,0,0,0,4,-93,26790812,31,-1477,-74061160
20:37:16.204,0,-0.9,0,0,0,0,0,-13,934,26790820,9,1033,-74061136
20:37:16.209,0,-0.9,0,0,0,0,0,5,1799,26790822,55,1225,-74061136
20:37:16.214,0,-0.9,0,0,0,0,0,-38,-41,26790812,-13,-91,-74061152
20:37:16.219,0,-0.9,0,0,0,0,0,-10,-719,26790808,19,1373,-74061136
