timestamp,target_flag,sensor_torque,sensor_rpm,act_target_torque,act_target_velocity,load_target_torque,load_target_velocity,act_torque,act_vel,act_pos,load_torque,load_vel,load_pos
21:22:43.251,0,-0.04,0,0,0,0,0,0,7,35494292,22,-364,-82763896
21:22:43.256,0,-0.04,0,0,0,0,0,7,-98,35494292,22,-193,-82763896
21:22:43.261,0,-0.04,0,0,0,0,0,-31,-171,35494292,45,2285,-82763880
21:22:43.266,0,-0.04,0,0,0,0,0,-27,-117,35494292,-53,311,-82763896
21:22:43.271,0,-0.04,0,0,0,0,0,7,-2,35494292,-11,334,-82763896
21:22:43.276,0,-0.04,0,0,0,0,0,0,68,35494292,11,261,-82763896
21:22:43.281,0,-0.04,0,0,0,0,0,-3,438,35494300,5,878,-82763896
21:22:43.286,0,-0.04,0,0,0,0,0,-27,-661,35494292,6,261,-82763896
21:22:43.292,0,-0.04,0,0,0,0,0,2,424,35494300,-48,-139,-82763896
21:22:43.297,0,-0.04,0,0,0,0,0,0,1738,35494292,41,-111,-82763896
21:22:43.302,0,-0.03,0,0,0,0,0,-11,59,35494292,22,443,-82763896
21:22:43.307,0,-0.03,0,0,0,0,0,11,42,35494292,-2,340,-82763896
21:22:43.312,0,-0.03,0,0,0,0,0,0,43,35494292,64,436,-82763896
21:22:43.317,0,-0.03,0,0,0,0,0,0,516,35494300,-67,77,-82763896
21:22:43.322,0,-0.03,0,0,0,0,0,-12,-209,35494292,-47,1312,-82763896
21:22:43.327,0,-0.03,0,0,0,0,0,0,463,35494300,-10,570,-82763896
21:22:43.332,0,-0.03,0,0,0,0,0,-9,-1972,35494284,-5,539,-82763896
21:22:43.337,0,-0.03,0,0,0,0,0,1,2023,35494308,-46,124,-82763896
21:22:43.342,0,-0.03,0,0,0,0,0,-12,-103,35494292,28,861,-82763896
21:22:43.347,0,-0.03,0,0,0,0,0,2,-1498,35494284,9,682,-82763896
21:22:43.352,0,-0.03,0,0,0,0,0,-6,-522,35494292,12,112,-82763896
21:22:43.358,0,-0.03,0,0,0,0,0,5,-1232,35494284,26,863,-82763896
21:22:43.363,0,-0.03,0,0,0,0,0,-2,85,35494292,-26,-976,-82763912
21:22:43.368,0,-0.03,0,0,0,0,0,-1,-4,35494292,-19,212,-82763896
21:22:43.373,0,-0.03,0,0,0,0,0,9,58,35494292,19,816,-82763896
21:22:43.378,0,-0.03,0,0,0,0,0,5,1239,35494300,14,234,-82763896
21:22:43.383,0,-0.03,0,0,0,0,0,16,112,35494292,27,415,-82763896
21:22:43.388,0,-0.03,0,0,0,0,0,7,2076,35494308,-43,-759,-82763912
21:22:43.393,0,-0.03,0,0,0,0,0,10,107,35494292,-5,374,-82763896
21:22:43.398,0,-0.03,0,0,0,0,0,-1,-539,35494292,-12,-1550,-82763912
21:22:43.403,0,-0.03,0,0,0,0,0,4,-174,35494292,-52,-247,-82763896
21:22:43.408,0,-0.03,0,0,0,0,0,13,-69,35494292,-65,-1021,-82763912
21:22:43.413,0,-0.03,0,0,0,0,0,7,2347,35494312,26,833,-82763896
21:22:43.418,0,-0.03,0,0,0,0,0,4,87,35494292,-56,534,-82763896
21:22:43.423,0,-0.03,0,0,0,0,0,-6,-446,35494292,-45,-819,-82763912
21:22:43.429,0,-0.03,0,0,0,0,0,0,215,35494292,-62,445,-82763896
21:22:43.434,0,-0.03,0,0,0,0,0,4,224,35494292,16,966,-82763896
21:22:43.439,0,-0.03,0,0,0,0,0,-99,-620,35494292,28,988,-82763896
21:22:43.444,0,-0.03,0,0,0,0,0,3,-17,35494292,-49,-856,-82763912
21:22:43.449,0,-0.03,0,0,0,0,0,6,-77,35494292,-25,461,-82763896
21:22:43.454,0,-0.03,0,0,0,0,0,-1,514,35494300,-13,1018,-82763896
21:22:43.459,0,-0.03,0,0,0,0,0,-1,-52,35494292,-30,990,-82763896
21:22:43.464,0,-0.03,0,0,0,0,0,16,96,35494292,4,45,-82763896
21:22:43.469,0,-0.03,0,0,0,0,0,-22,2375,35494312,19,559,-82763896
21:22:43.474,0,-0.03,0,0,0,0,0,5,-67,35494292,49,-1132,-82763912
21:22:43.479,0,-0.03,0,0,0,0,0,4,-29,35494292,11,-32,-82763896
21:22:43.484,0,-0.03,0,0,0,0,0,0,156,35494292,-22,-1233,-82763912
21:22:43.489,0,-0.03,0,0,0,0,0,2,-12,35494292,11,1233,-82763896
21:22:43.494,0,-0.03,0,0,0,0,0,4,649,35494300,-7,771,-82763896
21:22:43.499,0,-0.03,0,0,0,0,0,-5,763,35494300,12,-58,-82763896
21:22:43.505,0,-0.03,0,0,0,0,0,-8,-12,35494292,-9,165,-82763896
21:22:43.510,0,-0.03,0,0,0,0,0,-4,653,35494300,18,1125,-82763896
21:22:43.515,0,-0.03,0,0,0,0,0,1,714,35494300,48,-1568,-82763912
21:22:43.520,0,-0.03,0,0,0,0,0,-4,145,35494292,53,-1087,-82763912
21:22:43.525,0,-0.03,0,0,0,0,0,-4,645,35494300,-41,1598,-82763896
21:22:43.530,0,-0.03,0,0,0,0,0,-6,-432,35494292,29,931,-82763896
21:22:43.535,0,-0.02,0,0,0,0,0,13,189,35494292,30,-759,-82763912
21:22:43.540,0,-0.02,0,0,0,0,0,-7,-454,35494292,-29,-1369,-82763912
21:22:43.545,0,-0.02,0,0,0,0,0,0,-524,35494292,14,-781,-82763912
21:22:43.550,0,-0.02,0,0,0,0,0,-7,-87,35494292,-43,1070,-82763896
21:22:43.555,0,-0.02,0,0,0,0,0,4,-1118,35494284,17,-247,-82763912
21:22:43.560,0,-0.02,0,0,0,0,0,-9,-68,35494292,20,292,-82763896
21:22:43.565,0,-0.02,0,0,0,0,0,-7,605,35494300,15,495,-82763896
21:22:43.570,0,-0.02,0,0,0,0,0,2,200,35494292,41,507,-82763896
21:22:43.575,0,-0.02,0,0,0,0,0,7,-487,35494292,-12,585,-82763896
21:22:43.581,0,-0.02,0,0,0,0,0,-2,-1212,35494284,-9,969,-82763896
21:22:43.586,0,-0.02,0,0,0,0,0,6,-93,35494292,2,275,-82763896
21:22:43.591,0,-0.02,0,0,0,0,0,-3,-564,35494292,23,1174,-82763896
21:22:43.596,0,-0.02,0,0,0,0,0,-2,-24,35494292,-19,-258,-82763912
21:22:43.601,0,-0.02,0,0,0,0,0,-7,38,35494292,-37,-897,-82763912
21:22:43.606,0,-0.02,0,0,0,0,0,-4,1972,35494308,-8,1048,-82763896
21:22:43.611,0,-0.02,0,0,0,0,0,-2,60,35494292,24,1199,-82763896
21:22:43.616,0,-0.02,0,0,0,0,0,16,78,35494292,-13,-919,-82763912
21:22:43.621,0,-0.02,0,0,0,0,0,-2,1860,35494308,-9,-244,-82763912
21:22:43.626,0,-0.02,0,0,0,0,0,11,-60,35494292,25,-811,-82763912
21:22:43.631,0,-0.02,0,0,0,0,0,2,48,35494292,-35,-553,-82763912
21:22:43.636,0,-0.02,0,0,0,0,0,8,-555,35494292,-30,47,-82763912
21:22:43.641,0,-0.02,0,0,0,0,0,11,53,35494292,11,-769,-82763912
21:22:43.646,0,-0.02,0,0,0,0,0,-4,-104,35494292,-37,-582,-82763912
21:22:43.651,0,-0.02,0,0,0,0,0,4,1286,35494300,30,1587,-82763896
21:22:43.656,0,-0.02,0,0,0,0,0,4,-138,35494292,13,1596,-82763896
21:22:43.662,0,-0.02,0,0,0,0,0,6,21,35494292,31,-513,-82763912
21:22:43.667,0,-0.02,0,0,0,0,0,3,636,35494300,-26,-403,-82763912
21:22:43.672,0,-0.02,0,0,0,0,0,0,753,35494300,1,2139,-82763896
21:22:43.677,0,-0.02,0,0,0,0,0,5,2692,35494312,-37,-256,-82763912
21:22:43.682,0,-0.02,0,0,0,0,0,-1,1788,35494308,24,1565,-82763896
21:22:43.687,0,-0.02,0,0,0,0,0,-4,21,35494292,12,-861,-82763912
21:22:43.692,0,-0.02,0,0,0,0,0,0,-9,35494292,17,416,-82763912
21:22:43.697,0,-0.02,0,0,0,0,0,-11,-1114,35494284,0,-274,-82763912
21:22:43.702,0,-0.02,0,0,0,0,0,11,-21,35494292,13,-892,-82763912
21:22:43.707,0,-0.02,0,0,0,0,0,-1,-44,35494292,-48,1550,-82763896
21:22:43.712,0,-0.02,0,0,0,0,0,-1,46,35494292,23,-199,-82763912
21:22:43.717,0,-0.02,0,0,0,0,0,11,-514,35494292,37,-769,-82763912
21:22:43.722,0,-0.02,0,0,0,0,0,4,-111,35494292,-86,910,-82763896
21:22:43.727,0,-0.02,0,0,0,0,0,0,-520,35494292,11,-277,-82763912
21:22:43.732,0,-0.02,0,0,0,0,0,0,-613,35494292,-14,1577,-82763896
21:22:43.737,0,-0.02,0,0,0,0,0,-2,-578,35494292,-15,-717,-82763912
21:22:43.743,0,-0.02,0,0,0,0,0,5,-136,35494292,27,-171,-82763912
21:22:43.748,0,-0.02,0,0,0,0,0,7,-75,35494292,3,-333,-82763912
21:22:43.753,0,-0.02,0,0,0,0,0,12,725,35494300,7,-792,-82763912
21:22:43.758,0,-0.02,0,0,0,0,0,-6,-680,35494292,-33,-141,-82763912
21:22:43.763,0,-0.02,0,0,0,0,0,0,-6,35494292,-57,231,-82763912
21:22:43.768,0,-0.02,0,0,0,0,0,1,-1314,35494284,-11,-756,-82763912
21:22:43.773,0,-0.02,0,0,0,0,0,2,529,35494300,25,380,-82763912
21:22:43.778,0,-0.02,0,0,0,0,0,0,-594,35494292,20,706,-82763912
21:22:43.784,0,-0.02,0,0,0,0,0,3,81,35494292,-15,-56,-82763912
21:22:43.789,0,-0.02,0,0,0,0,0,-3,-63,35494292,4,-660,-82763912
21:22:43.794,0,-0.02,0,0,0,0,0,-9,-1300,35494284,-88,-639,-82763912
21:22:43.799,0,-0.02,0,0,0,0,0,-10,-473,35494292,-8,-71,-82763912
21:22:43.804,0,-0.02,0,0,0,0,0,14,158,35494292,0,-138,-82763912
21:22:43.809,0,-0.02,0,0,0,0,0,0,-1134,35494284,-28,1654,-82763896
