timestamp,target_flag,sensor_torque,sensor_rpm,act_target_torque,act_target_velocity,load_target_torque,load_target_velocity,act_torque,act_vel,act_pos,load_torque,load_vel,load_pos
20:24:21.051,0,0.0,0,0,0,0,0,59,-883,43012756,-16,-606,-90285192
20:24:21.056,0,0.0,0,0,0,0,0,-2,1748,43012776,12,116,-90285192
20:24:21.061,0,0.0,0,0,0,0,0,-15,1043,43012772,4,49,-90285192
20:24:21.066,0,0.0,0,0,0,0,0,12,1632,43012756,-3,85,-90285192
20:24:21.071,0,0.0,0,0,0,0,0,31,-662,43012756,-31,709,-90285192
20:24:21.076,0,0.0,0,0,0,0,0,-9,629,43012764,48,863,-90285192
20:24:21.082,0,0.0,0,0,0,0,0,-8,-192,43012760,16,1248,-90285176
20:24:21.087,0,0.0,0,0,0,0,0,43,-539,43012756,-16,-110,-90285192
20:24:21.092,0,0.0,0,0,0,0,0,8,90,43012760,36,1583,-90285176
20:24:21.097,0,0.0,0,0,0,0,0,31,-1797,43012748,19,38,-90285176
20:24:21.102,0,0.0,0,0,0,0,0,2,157,43012760,81,-913,-90285192
20:24:21.112,0,0.0,0,0,0,0,0,18,-633,43012756,-4,-48,-90285176
20:24:21.117,0,0.0,0,0,0,0,0,8,-627,43012756,-35,-751,-90285192
20:24:21.122,0,0.0,0,0,0,0,0,36,157,43012760,8,-431,-90285192
20:24:21.128,0,0.0,0,0,0,0,0,-14,1228,43012772,7,-958,-90285192
20:24:21.128,0,0.0,0,0,0,0,0,-25,1183,43012772,-34,-1021,-90285192
20:24:21.133,0,0.0,0,0,0,0,0,32,-562,43012756,-26,-818,-90285192
20:24:21.138,0,0.0,0,0,0,0,0,-8,1666,43012776,-15,-1249,-90285192
20:24:21.143,0,0.0,0,0,0,0,0,-19,316,43012764,-11,-292,-90285192
20:24:21.148,0,0.0,0,0,0,0,0,59,-203,43012760,1,800,-90285176
20:24:21.153,0,0.0,0,0,0,0,0,-3,451,43012764,-20,-1758,-90285192
20:24:21.158,0,0.0,0,0,0,0,0,48,53,43012760,-42,-607,-90285192
20:24:21.163,0,0.0,0,0,0,0,0,42,-571,43012756,-3,886,-90285168
20:24:21.169,0,0.0,0,0,0,0,0,-3,1757,43012776,-30,879,-90285168
20:24:21.174,0,0.0,0,0,0,0,0,24,-501,43012756,-8,-818,-90285192
20:24:21.179,0,0.0,0,0,0,0,0,20,-1174,43012756,3,-809,-90285192
20:24:21.184,0,0.0,0,0,0,0,0,6,-646,43012756,-10,508,-90285176
20:24:21.189,0,0.0,0,0,0,0,0,-33,-1234,43012756,-19,621,-90285176
20:24:21.194,0,0.0,0,0,0,0,0,-3,1482,43012772,-29,1056,-90285168
20:24:21.199,0,0.0,0,0,0,0,0,-25,-496,43012756,12,-82,-90285176
20:24:21.204,0,0.0,0,0,0,0,0,-44,-54,43012760,35,-35,-90285176
20:24:21.209,0,0.0,0,0,0,0,0,-3,1785,43012776,-10,590,-90285176
20:24:21.214,0,0.0,0,0,0,0,0,-20,-1196,43012756,7,953,-90285168
20:24:21.219,0,0.0,0,0,0,0,0,-8,-91,43012760,-8,-708,-90285192
20:24:21.224,0,0.0,0,0,0,0,0,2,1,43012760,-8,-1237,-90285192
20:24:21.229,0,0.0,0,0,0,0,0,20,1180,43012772,63,780,-90285176
20:24:21.235,0,0.0,0,0,0,0,0,-26,-98,43012760,68,-1048,-90285192
20:24:21.240,0,0.0,0,0,0,0,0,-14,-874,43012756,54,-879,-90285192
20:24:21.245,0,0.0,0,0,0,0,0,31,-136,43012760,66,464,-90285176
20:24:21.250,0,0.0,0,0,0,0,0,-2,-1160,43012756,11,-1180,-90285192
20:24:21.255,0,0.0,0,0,0,0,0,18,1299,43012772,34,-1278,-90285192
20:24:21.260,0,0.0,0,0,0,0,0,-25,-1202,43012756,-32,1181,-90285168
20:24:21.265,0,0.0,0,0,0,0,0,19,593,43012764,34,252,-90285176
20:24:21.270,0,0.0,0,0,0,0,0,-61,223,43012760,-59,1069,-90285168
