timestamp,target_flag,sensor_torque,sensor_rpm,act_target_torque,act_target_velocity,load_target_torque,load_target_velocity,act_torque,act_vel,act_pos,load_torque,load_vel,load_pos
20:59:39.991,0,0.0,0,0,0,0,0,20,221,7259995,12,-326,-54531064
20:59:39.996,0,0.0,0,0,0,0,0,-25,100,7259994,13,-386,-54531064
20:59:40.001,0,0.0,0,0,0,0,0,-1,-630,7259990,38,-909,-54531072
20:59:40.006,0,0.0,0,0,0,0,0,-13,132,7259995,-40,134,-54531064
20:59:40.012,0,0.0,0,0,0,0,0,-21,-50,7259994,-33,-352,-54531064
20:59:40.017,0,0.0,0,0,0,0,0,128,546,7259997,-45,-932,-54531072
20:59:40.022,0,0.0,0,0,0,0,0,-21,545,7259997,30,-951,-54531072
20:59:40.027,0,0.0,0,0,0,0,0,124,1762,7260006,45,-750,-54531072
20:59:40.032,0,0.0,0,0,0,0,0,-13,36,7259997,15,-200,-54531064
20:59:40.037,0,0.0,0,0,0,0,0,12,-1614,7259990,4,1379,-54531056
20:59:40.042,0,0.0,0,0,0,0,0,-41,-496,7259997,7,-1028,-54531072
20:59:40.047,0,0.0,0,0,0,0,0,27,575,7260006,-41,1824,-54531048
20:59:40.052,0,0.0,0,0,0,0,0,-16,484,7260009,9,-618,-54531064
20:59:40.057,0,0.0,0,0,0,0,0,5,475,7260011,7,1392,-54531048
20:59:40.062,0,0.0,0,0,0,0,0,-9,151,7260011,31,1212,-54531044
20:59:40.067,0,0.0,0,0,0,0,0,-15,198,7260011,-6,-1680,-54531072
20:59:40.072,0,0.0,0,0,0,0,0,-18,38,7260009,-44,634,-54531056
20:59:40.077,0,0.0,0,0,0,0,0,186,-118,7260006,16,-1059,-54531072
20:59:40.082,0,0.0,0,0,0,0,0,-84,982,7260009,19,-1053,-54531072
20:59:40.088,0,0.0,0,0,0,0,0,-8,-374,7260002,5,197,-54531064
20:59:40.093,0,0.0,0,0,0,0,0,28,-1542,7259995,11,-263,-54531064
20:59:40.098,0,0.0,0,0,0,0,0,23,-1373,7259994,8,931,-54531056
20:59:40.103,0,0.0,0,0,0,0,0,-43,-35,7260002,14,1467,-54531056
20:59:40.108,0,0.0,0,0,0,0,0,0,1353,7260011,2,693,-54531060
20:59:40.113,0,0.0,0,0,0,0,0,-112,1902,7260018,68,593,-54531060
20:59:40.118,0,0.0,0,0,0,0,0,-23,-293,7260009,0,997,-54531056
20:59:40.123,0,0.0,0,0,0,0,0,35,-445,7260009,10,847,-54531056
20:59:40.128,0,0.0,0,0,0,0,0,-64,270,7260013,-58,-1570,-54531072
20:59:40.133,0,0.0,0,0,0,0,0,-72,-1870,7259999,44,869,-54531056
20:59:40.138,0,0.0,0,0,0,0,0,4,589,7260013,-5,1035,-54531056
20:59:40.143,0,0.0,0,0,0,0,0,-28,-1682,7259999,-38,-815,-54531064
20:59:40.148,0,0.0,0,0,0,0,0,-8,-723,7260002,-40,-1227,-54531072
20:59:40.153,0,0.0,0,0,0,0,0,60,-418,7259999,-10,1174,-54531056
20:59:40.158,0,0.0,0,0,0,0,0,-93,1147,7260006,8,-665,-54531064
20:59:40.164,0,0.0,0,0,0,0,0,31,568,7260006,-46,-732,-54531064
20:59:40.169,0,0.0,0,0,0,0,0,-13,-234,7260006,14,-1147,-54531072
20:59:40.174,0,0.0,0,0,0,0,0,-3,44,7260009,-28,-645,-54531064
20:59:40.179,0,0.0,0,0,0,0,0,-8,-556,7260002,24,-409,-54531064
20:59:40.184,0,0.0,0,0,0,0,0,-12,-1215,7259995,-1,-603,-54531064
20:59:40.189,0,0.0,0,0,0,0,0,39,-645,7259999,-45,-234,-54531064
20:59:40.194,0,0.0,0,0,0,0,0,62,1160,7260015,39,618,-54531056
20:59:40.199,0,0.0,0,0,0,0,0,23,-1063,7259997,-58,-188,-54531064
20:59:40.204,0,0.0,0,0,0,0,0,-59,1071,7260015,33,1510,-54531048
20:59:40.209,0,0.0,0,0,0,0,0,-24,165,7260006,-41,-1139,-54531064
20:59:40.214,0,0.0,0,0,0,0,0,-17,-2395,7259983,7,-1500,-54531072
20:59:40.219,0,0.0,0,0,0,0,0,-14,-1153,7259983,-12,558,-54531056
20:59:40.224,0,0.0,0,0,0,0,0,-11,891,7259994,-25,-933,-54531064
20:59:40.229,0,0.0,0,0,0,0,0,23,-1092,7259981,-51,397,-54531056
20:59:40.234,0,0.0,0,0,0,0,0,-41,1237,7259999,-41,-268,-54531064
20:59:40.240,0,0.0,0,0,0,0,0,-15,-1428,7259983,-11,1107,-54531056
20:59:40.245,0,0.0,0,0,0,0,0,19,2389,7260011,-56,-751,-54531064
20:59:40.250,0,0.0,0,0,0,0,0,0,772,7260006,8,-963,-54531064
20:59:40.255,0,0.0,0,0,0,0,0,-29,1119,7260009,-55,-512,-54531064
20:59:40.260,0,0.0,0,0,0,0,0,-69,-646,7259999,12,-626,-54531064
20:59:40.265,0,0.0,0,0,0,0,0,36,748,7260011,12,-506,-54531064
20:59:40.270,0,0.0,0,0,0,0,0,10,-445,7260002,-13,-316,-54531064
20:59:40.275,0,0.0,0,0,0,0,0,-19,-862,7259995,27,-560,-54531064
20:59:40.280,0,0.0,0,0,0,0,0,-6,-631,7259994,26,-541,-54531064
20:59:40.285,0,0.0,0,0,0,0,0,12,-842,7259990,43,960,-54531056
20:59:40.290,0,0.0,0,0,0,0,0,-137,132,7259994,24,-999,-54531072
20:59:40.295,0,0.0,0,0,0,0,0,-7,874,7259999,-18,-352,-54531064
20:59:40.300,0,0.0,0,0,0,0,0,-2,62,7259997,-3,344,-54531064
20:59:40.305,0,0.0,0,0,0,0,0,-8,1909,7260009,8,-529,-54531064
20:59:40.310,0,0.0,0,0,0,0,0,-104,1036,7260006,2,860,-54531060
20:59:40.315,0,0.0,0,0,0,0,0,7,30,7260002,-63,-366,-54531064
20:59:40.321,0,0.0,0,0,0,0,0,-18,1463,7260011,-46,1606,-54531056
20:59:40.326,0,0.0,0,0,0,0,0,-41,-1048,7259995,-36,1906,-54531048
20:59:40.331,0,0.0,0,0,0,0,0,68,698,7260006,-7,-453,-54531064
20:59:40.336,0,0.0,0,0,0,0,0,2,779,7260006,9,847,-54531056
20:59:40.341,0,0.0,0,0,0,0,0,33,-1061,7259995,37,-365,-54531064
20:59:40.346,0,0.0,0,0,0,0,0,-15,311,7260002,-9,43,-54531060
20:59:40.351,0,0.0,0,0,0,0,0,17,1247,7260011,-5,-147,-54531060
20:59:40.356,0,0.0,0,0,0,0,0,-117,1319,7260011,13,1202,-54531048
20:59:40.361,0,0.0,0,0,0,0,0,29,-436,7259999,5,1140,-54531048
20:59:40.366,0,0.0,0,0,0,0,0,21,1128,7260009,-8,1016,-54531048
20:59:40.371,0,0.0,0,0,0,0,0,33,-984,7259997,2,-702,-54531064
20:59:40.376,0,0.0,0,0,0,0,0,-39,870,7260013,11,741,-54531056
20:59:40.381,0,0.0,0,0,0,0,0,2,-118,7260006,19,-143,-54531064
20:59:40.386,0,0.0,0,0,0,0,0,-65,471,7260006,-14,1110,-54531056
20:59:40.391,0,0.0,0,0,0,0,0,-91,1952,7260018,-33,888,-54531056
20:59:40.396,0,0.0,0,0,0,0,0,8,799,7260011,-29,300,-54531056
20:59:40.401,0,0.0,0,0,0,0,0,-25,810,7260009,-12,-1060,-54531064
20:59:40.406,0,0.0,0,0,0,0,0,40,713,7260009,20,-1006,-54531064
20:59:40.412,0,0.0,0,0,0,0,0,51,289,7260006,-1,380,-54531060
20:59:40.417,0,0.0,0,0,0,0,0,-16,938,7260009,20,887,-54531056
20:59:40.422,0,0.0,0,0,0,0,0,-4,1980,7260018,12,842,-54531048
20:59:40.427,0,0.0,0,0,0,0,0,0,-1725,7259994,19,45,-54531056
20:59:40.432,0,0.0,0,0,0,0,0,10,-613,7259999,-4,-36,-54531056
20:59:40.437,0,0.0,0,0,0,0,0,-12,-977,7259995,37,632,-54531048
20:59:40.442,0,0.0,0,0,0,0,0,-22,492,7260002,15,-491,-54531056
20:59:40.447,0,0.0,0,0,0,0,0,3,1516,7260009,2,81,-54531056
20:59:40.452,0,0.0,0,0,0,0,0,-72,1556,7260009,10,49,-54531056
20:59:40.457,0,0.0,0,0,0,0,0,15,586,7260002,20,618,-54531048
20:59:40.462,0,0.0,0,0,0,0,0,-57,953,7260006,-27,531,-54531048
20:59:40.467,0,0.0,0,0,0,0,0,64,-697,7259995,38,0,-54531056
20:59:40.472,0,0.0,0,0,0,0,0,-1,-745,7259994,23,470,-54531048
20:59:40.477,0,0.0,0,0,0,0,0,-6,1646,7260009,22,447,-54531048
20:59:40.482,0,0.0,0,0,0,0,0,37,-841,7259995,2,-200,-54531056
20:59:40.487,0,0.0,0,0,0,0,0,54,908,7260006,9,-614,-54531060
20:59:40.493,0,0.0,0,0,0,0,0,15,391,7260002,-4,185,-54531056
20:59:40.498,0,0.0,0,0,0,0,0,23,-202,7259999,0,526,-54531048
20:59:40.503,0,0.0,0,0,0,0,0,-29,824,7260006,7,-155,-54531056
20:59:40.508,0,0.0,0,0,0,0,0,-156,364,7260002,-14,-740,-54531060
20:59:40.513,0,0.0,0,0,0,0,0,3,-635,7259994,-29,-1099,-54531064
