timestamp,target_flag,sensor_torque,sensor_rpm,act_target_torque,act_target_velocity,load_target_torque,load_target_velocity,act_torque,act_vel,act_pos,load_torque,load_vel,load_pos
21:20:03.191,0,0.0,0,0,0,0,0,9,-648,16240233,9,1155,-63510744
21:20:03.197,0,0.0,0,0,0,0,0,-13,517,16240240,-1,-17,-63510748
21:20:03.202,0,0.0,0,0,0,0,0,47,471,16240240,38,-861,-63510748
21:20:03.207,0,0.0,0,0,0,0,0,-25,1542,16240249,33,-1365,-63510760
21:20:03.212,0,0.0,0,0,0,0,0,-2,-163,16240236,43,-69,-63510756
21:20:03.217,0,0.0,0,0,0,0,0,24,-264,16240236,32,-668,-63510760
21:20:03.222,0,0.0,0,0,0,0,0,-5,-86,16240237,-88,1160,-63510744
21:20:03.227,0,0.0,0,0,0,0,0,3,-41,16240236,14,-1036,-63510760
21:20:03.232,0,0.0,0,0,0,0,0,-15,-1688,16240224,21,1403,-63510748
21:20:03.237,0,0.0,0,0,0,0,0,3,-175,16240233,4,-408,-63510764
21:20:03.242,0,0.0,0,0,0,0,0,-11,-410,16240232,-2,-298,-63510764
21:20:03.247,0,0.0,0,0,0,0,0,-1,-854,16240230,-31,-221,-63510764
21:20:03.252,0,0.0,0,0,0,0,0,-6,-206,16240232,8,-12,-63510764
21:20:03.257,0,0.01,0,0,0,0,0,22,95,16240233,-1,-435,-63510764
21:20:03.262,0,0.01,0,0,0,0,0,10,211,16240233,43,244,-63510764
21:20:03.267,0,0.01,0,0,0,0,0,-22,527,16240232,30,-1951,-63510780
21:20:03.272,0,0.01,0,0,0,0,0,-5,-1292,16240221,31,662,-63510764
21:20:03.277,0,0.01,0,0,0,0,0,-13,-769,16240224,-48,591,-63510764
21:20:03.282,0,0.01,0,0,0,0,0,-16,-1200,16240222,14,938,-63510764
21:20:03.288,0,0.01,0,0,0,0,0,-3,1037,16240236,-52,1072,-63510764
21:20:03.293,0,0.01,0,0,0,0,0,-9,610,16240233,-2,-977,-63510780
21:20:03.298,0,0.01,0,0,0,0,0,-25,-760,16240224,65,-149,-63510776
21:20:03.303,0,0.01,0,0,0,0,0,-5,-531,16240226,59,-624,-63510776
21:20:03.308,0,0.02,0,0,0,0,0,-8,-49,16240228,-58,1241,-63510764
21:20:03.313,0,0.02,0,0,0,0,0,11,-559,16240226,-34,-437,-63510776
21:20:03.318,0,0.02,0,0,0,0,0,-23,542,16240232,-13,-346,-63510776
21:20:03.323,0,0.02,0,0,0,0,0,-3,-3299,16240208,-63,-239,-63510776
21:20:03.328,0,0.02,0,0,0,0,0,3,414,16240232,37,-904,-63510780
21:20:03.333,0,0.02,0,0,0,0,0,-27,511,16240232,-28,-278,-63510776
21:20:03.338,0,0.02,0,0,0,0,0,-2,-457,16240226,8,-826,-63510780
21:20:03.343,0,0.02,0,0,0,0,0,-10,-372,16240226,-2,-734,-63510780
21:20:03.348,0,0.02,0,0,0,0,0,0,-1678,16240217,-8,2219,-63510760
